school_code,school_fullname,school_name,edu_code
7480075,울산광역시교육청 울산경의고등학교,울산경의고등학교,7480000
7480077,울산광역시교육청 울산자연과학고등학교,울산자연과학고등학교,7480000
7480079,울산광역시교육청 울산경영정보고등학교,울산경영정보고등학교,7480000
7480081,울산광역시교육청 현대정보과학고등학교,현대정보과학고등학교,7480000
7480083,울산광역시교육청 화암고등학교,화암고등학교,7480000
7480085,울산광역시교육청 현대청운고등학교,현대청운고등학교,7480000
7480086,울산광역시교육청 울산미래정보고등학교,울산미래정보고등학교,7480000
7480087,울산광역시교육청 울산애니원고등학교,울산애니원고등학교,7480000
7480088,울산광역시교육청 문수고등학교,문수고등학교,7480000
7480089,울산광역시교육청 울산컴퓨터과학고등학교,울산컴퓨터과학고등학교,7480000
7480093,울산광역시교육청 대현고등학교,대현고등학교,7480000
7480094,울산광역시교육청 함월고등학교,함월고등학교,7480000
7480095,울산광역시교육청 신선여자고등학교,신선여자고등학교,7480000
7480096,울산광역시교육청 삼산고등학교,삼산고등학교,7480000
7480107,울산광역시교육청 무거고등학교,무거고등학교,7480000
7480108,울산광역시교육청 문현고등학교,문현고등학교,7480000
7480109,울산광역시교육청 호계고등학교,호계고등학교,7480000
7480110,울산광역시교육청 울산과학고등학교,울산과학고등학교,7480000
7480124,울산광역시교육청 남목고등학교,남목고등학교,7480000
7480125,울산광역시교육청 범서고등학교,범서고등학교,7480000
7480126,울산광역시교육청 다운고등학교,다운고등학교,7480000
7480135,울산광역시교육청 달천고등학교,달천고등학교,7480000
7480141,울산광역시교육청 울산외국어고등학교,울산외국어고등학교,7480000
7480142,울산광역시교육청 울산강남고등학교,울산강남고등학교,7480000
7480143,울산광역시교육청 울산마이스터고등학교,울산마이스터고등학교,7480000
7480171,울산광역시교육청 화봉고등학교,화봉고등학교,7480000
7480172,울산광역시교육청 울산동천고등학교,울산동천고등학교,7480000
7480173,울산광역시교육청 울산미용예술고등학교,울산미용예술고등학교,7480000
7480183,울산광역시교육청 울산에너지고등학교,울산에너지고등학교,7480000
7480186,울산광역시교육청 현대공업고등학교,현대공업고등학교,7480000
7480187,울산광역시교육청 우정고등학교,우정고등학교,7480000
7480188,울산광역시교육청 언양고등학교,언양고등학교,7480000
7480189,울산광역시교육청 약사고등학교,약사고등학교,7480000
7480190,울산광역시교육청 울산산업고등학교,울산산업고등학교,7480000
7480191,울산광역시교육청 울산스포츠과학고등학교,울산스포츠과학고등학교,7480000
7480198,울산광역시교육청 울산상업고등학교,울산상업고등학교,7480000
7480199,울산광역시교육청 매곡고등학교,매곡고등학교,7480000
7480205,울산광역시교육청 온산고등학교,온산고등학교,7480000
7480207,울산광역시교육청 세인고등학교,세인고등학교,7480000
7480208,울산광역시교육청 울산기술공업고등학교,울산기술공업고등학교,7480000
7480209,울산광역시교육청 천상고등학교,천상고등학교,7480000
7480210,울산광역시교육청 울산두남중고등학교,울산두남중고등학교,7480000
7480237,울산광역시교육청 강동고등학교,강동고등학교,7480000
7530045,경기도교육청 경기과학고등학교,경기과학고등학교,7530000
7530046,경기도교육청 경기체육고등학교,경기체육고등학교,7530000
7530047,경기도교육청 계남고등학교,계남고등학교,7530000
7530048,경기도교육청 과천고등학교,과천고등학교,7530000
7530049,경기도교육청 관인고등학교,관인고등학교,7530000
7530050,경기도교육청 광명고등학교,광명고등학교,7530000
7530051,경기도교육청 광명북고등학교,광명북고등학교,7530000
7530053,경기도교육청 광문고등학교,광문고등학교,7530000
7530054,경기도교육청 구리고등학교,구리고등학교,7530000
7530055,경기도교육청 구리여자고등학교,구리여자고등학교,7530000
7530057,경기도교육청 권선고등학교,권선고등학교,7530000
7530058,경기도교육청 김포고등학교,김포고등학교,7530000
7530059,경기도교육청 남한고등학교,남한고등학교,7530000
7530060,경기도교육청 능곡고등학교,능곡고등학교,7530000
7530063,경기도교육청 동안고등학교,동안고등학교,7530000
7530064,경기도교육청 무원고등학교,무원고등학교,7530000
7530065,경기도교육청 문산고등학교,문산고등학교,7530000
7530066,경기도교육청 백마고등학교,백마고등학교,7530000
7530067,경기도교육청 백석고등학교,백석고등학교,7530000
7530068,경기도교육청 백신고등학교,백신고등학교,7530000
7530069,경기도교육청 백운고등학교,백운고등학교,7530000
7530070,경기도교육청 부명고등학교,부명고등학교,7530000
7530071,경기도교육청 부천고등학교,부천고등학교,7530000
7530072,경기도교육청 부천북고등학교,부천북고등학교,7530000
7530073,경기도교육청 부천여자고등학교,부천여자고등학교,7530000
7530074,경기도교육청 부흥고등학교,부흥고등학교,7530000
7530075,경기도교육청 분당고등학교,분당고등학교,7530000
7530076,경기도교육청 분당중앙고등학교,분당중앙고등학교,7530000
7530077,경기도교육청 불곡고등학교,불곡고등학교,7530000
7530079,경기도교육청 산본고등학교,산본고등학교,7530000
7530081,경기도교육청 서현고등학교,서현고등학교,7530000
7530082,경기도교육청 서해고등학교,서해고등학교,7530000
7530083,경기도교육청 설악고등학교,설악고등학교,7530000
7530085,경기도교육청 성남여자고등학교,성남여자고등학교,7530000
7530086,경기도교육청 성호고등학교,성호고등학교,7530000
7530087,경기도교육청 소사고등학교,소사고등학교,7530000
7530088,경기도교육청 소하고등학교,소하고등학교,7530000
7530089,경기도교육청 수내고등학교,수내고등학교,7530000
7530090,경기도교육청 수리고등학교,수리고등학교,7530000
7530091,경기도교육청 수성고등학교,수성고등학교,7530000
7530092,경기도교육청 수원여자고등학교,수원여자고등학교,7530000
7530093,경기도교육청 수지고등학교,수지고등학교,7530000
7530094,경기도교육청 숙지고등학교,숙지고등학교,7530000
7530095,경기도교육청 심원고등학교,심원고등학교,7530000
7530096,경기도교육청 안성고등학교,안성고등학교,7530000
7530097,경기도교육청 안성여자고등학교,안성여자고등학교,7530000
7530098,경기도교육청 안양고등학교,안양고등학교,7530000
7530101,경기도교육청 영덕고등학교,영덕고등학교,7530000
7530102,경기도교육청 용인고등학교,용인고등학교,7530000
7530104,경기도교육청 용호고등학교,용호고등학교,7530000
7530105,경기도교육청 원곡고등학교,원곡고등학교,7530000
7530106,경기도교육청 원미고등학교,원미고등학교,7530000
7530107,경기도교육청 원종고등학교,원종고등학교,7530000
7530108,경기도교육청 은행고등학교,은행고등학교,7530000
7530109,경기도교육청 의정부고등학교,의정부고등학교,7530000
7530110,경기도교육청 의정부여자고등학교,의정부여자고등학교,7530000
7530111,경기도교육청 이매고등학교,이매고등학교,7530000
7530112,경기도교육청 이천고등학교,이천고등학교,7530000
7530113,경기도교육청 이포고등학교,이포고등학교,7530000
7530114,경기도교육청 인창고등학교,인창고등학교,7530000
7530115,경기도교육청 일산동고등학교,일산동고등학교,7530000
7530116,경기도교육청 장호원고등학교,장호원고등학교,7530000
7530117,경기도교육청 저동고등학교,저동고등학교,7530000
